id,description,code,name,keywords,include,exclude
39120,"Salvado y otros residuos derivados de la elaboración de cereales o leguminosas; materias y desperdicios vegetales, residuos vegetales y subproductos vegetales, sea o no en forma de pellets, del tipo utilizado en la alimentación de animales n.c.p.",39120,"Salvado y otros residuos derivados de la elaboración de cereales o leguminosas; materias y desperdicios vegetales, residuos vegetales y subproductos vegetales, sea o no en forma de pellets, del tipo utilizado en la alimentación de animales n.c.p.","Salvado y otros residuos derivados de la elaboracion de cereales o leguminosas; materias y desperdicios vegetales, residuos vegetales y subproductos vegetales, sea o no en forma de pellets, del tipo utilizado en la alimentacion de animales n.c.p.","Salvado y otros residuos derivados de la elaboración de cereales o leguminosas; materias y desperdicios vegetales, residuos vegetales y subproductos vegetales, sea o no en forma de pellets, del tipo utilizado en la alimentación de animales n.c.p.",
39130,Residuos de la fabricación del almidón y residuos similares,39130,Residuos de la fabricación del almidón y residuos similares,Residuos de la fabricacion del almidon y residuos similares,Residuos de la fabricación del almidón y residuos similares,
39140,"Pulpa de remolacha, bagazo y otros desperdicios de la industria azucarera",39140,"Pulpa de remolacha, bagazo y otros desperdicios de la industria azucarera","Pulpa de remolacha, bagazo y otros desperdicios de la industria azucarera","Pulpa de remolacha, bagazo y otros desperdicios de la industria azucarera",
39150,"Cáscaras, cascarilla, piel y otros residuos del cacao; cascarilla y piel del café",39150,"Cáscaras, cascarilla, piel y otros residuos del cacao; cascarilla y piel del café","Cascaras, cascarilla, piel y otros residuos del cacao; cascarilla y piel del cafe","Esta subclase incluye: cáscaras, cascarilla, piel y otros desechos del cacao, cascarilla y piel de café",
39160,Sedimentos y desperdicios de la cervecería o destilería,39160,Sedimentos y desperdicios de la cervecería o destilería,Sedimentos y desperdicios de la cerveceria o destileria,Sedimentos y desperdicios de la cervecería o destilería,
39170,Sedimentos de vino; tártaro bruto,39170,Sedimentos de vino; tártaro bruto,Sedimentos de vino; tartaro bruto,Sedimentos de vino; tártaro bruto,
39180,Residuos de tabaco,39180,Residuos de tabaco,Residuos de tabaco,Residuos de tabaco,
39211,Desperdicios de seda,39211,Desperdicios de seda,Desperdicios de seda,Desperdicios de seda,
39212,Desperdicios de lana o de pelos finos u ordinarios de animales,39212,Desperdicios de lana o de pelos finos u ordinarios de animales,Desperdicios de lana o de pelos finos u ordinarios de animales,Desperdicios de lana o de pelos finos u ordinarios de animales,
39213,Hilachas de lana o de pelos finos u ordinarios de animales,39213,Hilachas de lana o de pelos finos u ordinarios de animales,Hilachas de lana o de pelos finos u ordinarios de animales,Hilachas de lana o de pelos finos u ordinarios de animales,
39214,"Desperdicios de algodón, excepto hilachas",39214,"Desperdicios de algodón, excepto hilachas","Desperdicios de algodon, excepto hilachas","Desperdicios de algodón, excepto hilachas",
39215,Otros desperdicios de algodón; hilachas,39215,Otros desperdicios de algodón; hilachas,Otros desperdicios de algodon; hilachas,Otros desperdicios de algodón; hilachas,
39216,Desperdicios de fibras manufacturadas,39216,Desperdicios de fibras manufacturadas,Desperdicios de fibras manufacturadas,Desperdicios de fibras manufacturadas,
39217,Ropa usada y otros artículos textiles usados,39217,Ropa usada y otros artículos textiles usados,Ropa usada y otros articulos textiles usados,Ropa usada y otros artículos textiles usados,
39218,"Trapos, desperdicios de bramantes, cordeles, cuerdas o cordajes y artículos usados de bramantes, cordeles, cuerdas o cordajes de materiales textiles",39218,"Trapos, desperdicios de bramantes, cordeles, cuerdas o cordajes y artículos usados de bramantes, cordeles, cuerdas o cordajes de materiales textiles","Trapos, desperdicios de bramantes, cordeles, cuerdas o cordajes y articulos usados de bramantes, cordeles, cuerdas o cordajes de materiales textiles","Trapos, desperdicios de bramantes, cordeles, cuerdas o cordajes y artículos usados de bramantes, cordeles, cuerdas o cordajes de materiales textiles",
39220,"Residuos de cuero, polvo y harina de cuero",39220,"Residuos de cuero, polvo y harina de cuero","Residuos de cuero, polvo y harina de cuero","Residuos de cuero, polvo y harina de cuero",
39230,"Lejías residuales de la fabricación de pasta de madera, incluso sulfonatos de lignina, excepto aceite de resina",39230,"Lejías residuales de la fabricación de pasta de madera, incluso sulfonatos de lignina, excepto aceite de resina","Lejias residuales de la fabricacion de pasta de madera, incluso sulfonatos de lignina, excepto aceite de resina","Lejías residuales de la fabricación de pasta de madera, incluso sulfonatos de lignina, excepto aceite de resina",
39240,Desperdicios y desechos de papel o cartón,39240,Desperdicios y desechos de papel o cartón,Desperdicios y desechos de papel o carton,Desperdicios y desechos de papel o cartón,
39250,"Desperdicios, recortes y desechos de caucho (excepto caucho endurecido) y polvos y gránulos obtenidos de ellos",39250,"Desperdicios, recortes y desechos de caucho (excepto caucho endurecido) y polvos y gránulos obtenidos de ellos","Desperdicios, recortes y desechos de caucho (excepto caucho endurecido) y polvos y granulos obtenidos de ellos","Desperdicios, recortes y desechos de caucho (excepto caucho endurecido) y polvos y gránulos obtenidos de ellos",
39260,Neumáticos usados de caucho,39260,Neumáticos usados de caucho,Neumaticos usados de caucho,Neumáticos usados de caucho,
39270,"Desperdicios, recortes y desechos de materiales plásticos",39270,"Desperdicios, recortes y desechos de materiales plásticos","Desperdicios, recortes y desechos de materiales plasticos","Desperdicios, recortes y desechos de materiales plásticos",
39280,"Aserrín, desperdicios y desechos de madera",39280,"Aserrín, desperdicios y desechos de madera","Aserrin, desperdicios y desechos de madera","Aserrín, desperdicios y desechos de madera",
39290,Otros residuos no metálicos o de chatarra,39290,Otros residuos no metálicos o de chatarra,Otros residuos no metalicos o de chatarra,Otros residuos no metálicos o de chatarra,
39310,"Escoria, batiduras, residuos de incrustaciones y otros desperdicios de la manufactura de hierro o acero",39310,"Escoria, batiduras, residuos de incrustaciones y otros desperdicios de la manufactura de hierro o acero","Escoria, batiduras, residuos de incrustaciones y otros desperdicios de la manufactura de hierro o acero","Escoria, batiduras, residuos de incrustaciones y otros desperdicios de la manufactura de hierro o acero",
39320,"Cenizas y residuos (excepto los provenientes de la fabricación de hierro o acero) que contengan metales o compuestos metálicos, excepto metales preciosos",39320,"Cenizas y residuos (excepto los provenientes de la fabricación de hierro o acero) que contengan metales o compuestos metálicos, excepto metales preciosos","Cenizas y residuos (excepto los provenientes de la fabricacion de hierro o acero) que contengan metales o compuestos metalicos, excepto metales preciosos","Cenizas y residuos (excepto los provenientes de la fabricación de hierro o acero) que contengan metales o compuestos metálicos, excepto metales preciosos",
39331,Desperdicios y desechos de oro o de metales revestidos con oro,39331,Desperdicios y desechos de oro o de metales revestidos con oro,Desperdicios y desechos de oro o de metales revestidos con oro,Desperdicios y desechos de oro o de metales revestidos con oro,
39332,Desperdicios y desechos de metales preciosos (excepto oro) o de metales revestidos con metales preciosos (excepto oro),39332,Desperdicios y desechos de metales preciosos (excepto oro) o de metales revestidos con metales preciosos (excepto oro),Desperdicios y desechos de metales preciosos (excepto oro) o de metales revestidos con metales preciosos (excepto oro),Desperdicios y desechos de metales preciosos (excepto oro) o de metales revestidos con metales preciosos (excepto oro),
39333,Cenizas que contengan metales preciosos o compuestos de metales preciosos,39333,Cenizas que contengan metales preciosos o compuestos de metales preciosos,Cenizas que contengan metales preciosos o compuestos de metales preciosos,Cenizas que contengan metales preciosos o compuestos de metales preciosos,
39340,Desperdicios y desechos ferrosos,39340,Desperdicios y desechos ferrosos,Desperdicios y desechos ferrosos,Desperdicios y desechos ferrosos,
39350,Lingotes de chatarra refundidos de hierro o acero,39350,Lingotes de chatarra refundidos de hierro o acero,Lingotes de chatarra refundidos de hierro o acero,Lingotes de chatarra refundidos de hierro o acero,
39361,Desperdicios y desechos de cobre,39361,Desperdicios y desechos de cobre,Desperdicios y desechos de cobre,Desperdicios y desechos de cobre,
39362,Desperdicios y desechos de níquel,39362,Desperdicios y desechos de níquel,Desperdicios y desechos de niquel,Desperdicios y desechos de níquel,
39363,Desperdicios y desechos de aluminio,39363,Desperdicios y desechos de aluminio,Desperdicios y desechos de aluminio,Desperdicios y desechos de aluminio,
39364,Desperdicios y desechos de plomo,39364,Desperdicios y desechos de plomo,Desperdicios y desechos de plomo,Desperdicios y desechos de plomo,
39365,Desperdicios y desechos de zinc,39365,Desperdicios y desechos de zinc,Desperdicios y desechos de zinc,Desperdicios y desechos de zinc,
39366,Desperdicios y desechos de estaño,39366,Desperdicios y desechos de estaño,Desperdicios y desechos de estaño,Desperdicios y desechos de estaño,
39367,"Desperdicios y desechos de tungsteno, molibdeno, tántalo, magnesio, cobalto, cadmio, titanio, circonio berilio y talio",39367,"Desperdicios y desechos de tungsteno, molibdeno, tántalo, magnesio, cobalto, cadmio, titanio, circonio berilio y talio","Desperdicios y desechos de tungsteno, molibdeno, tantalo, magnesio, cobalto, cadmio, titanio, circonio berilio y talio","Desperdicios y desechos de tungsteno, molibdeno, tántalo, magnesio, cobalto, cadmio, titanio, circonio berilio y talio",
